Title,Article,Category,PressCompany
태백산 눈축제 개막…'지금 여기 태백' 은빛 세상,"당골광장에 길이 40ｍ·높이 10ｍ·폭 7ｍ 등 눈 조각 39점 전시천상의 숲 백패킹 페스티벌, 태백산 전국 눈꽃 등반대회 등 개최제31회 태백산 눈축제 개막[태백시 제공.재판매 및 DB 금지](태백=연합뉴스) 배연호 기자 = 제31회 태백산 눈축제가 26일 막을 올렸다.    대한민국 대표 겨울 축제인 태백산 눈축제는 2월 4일까지 10일간 태백산국립공원, 황지연못, 태백문화광장에서 펼쳐진다.    올해 주제는 'NOW OR NEVER-지금, 여기, 태백'이다.    주 행사장인 태백산국립공원 당골광장에는 대형 눈 조각 전시, 이글루 카페, 스노 볼 포토존 등이 마련됐다.제31회 태백산 눈축제 개막[태백시 제공.재판매 및 DB 금지]대형 눈 조각은 '태백이 품은 세계'를 주제로 만든 총 39점의 작품이다.    이 중 가장 큰 눈 조각은 길이 40ｍ·높이 10ｍ·폭 7ｍ 규모의 '전설의 땅 태백'이다.    소망 메시지 카드 달기, 눈 미끄럼틀·얼음 썰매장, 캐리와 장난감 키즈파크, 전통 겨울놀이 등 가족이 함께 할 수 있는 다양한 프로그램도 준비됐다.    28일에는 태백산 정상의 은빛 눈꽃 세상을 찾아 떠나는 '태백산 전국 눈꽃 등반대회'가 열린다.    앞서 27일에는 매봉산 천상의 숲과 대조봉 일대에서 '태백 천상의 숲 백패킹 페스티벌'이 개최된다.제31회 태백산 눈축제 개막[태백시 제공.재판매 및 DB 금지]축제 기간 석탄박물관, 자연사박물관, 용연동굴 등은 휴관 없이 정상 운영한다.    전국 각지의 출향단체들도 고향 태백을 방문해 고향사랑기부제 홍보, 태백산 눈축제 체험 등을 한다.    태백산 눈축제에 대한 자세한 내용은 태백시문화재단(☎033-553-6900)으로 문의하거나, 태백산 눈축제 홈페이지(https://www.tbsnow.co.kr)에서 확인할 수 있다.    byh@yna.co.kr",생활/문화,연합뉴스
근로자 15만명 휴가비 50% 지원…다음달 1일부터 접수,"핵심요약2024년 '근로자 휴가 지원 사업' 참여자 모집근로자 20만원 적립…정부·기업 10만원씩 추가 적립문화체육관광부 제공정부와 기업이 올해 근로자 15만명에게 20만원의 휴가비를 지원한다.문화체육관광부는 한국관광공사와 함께 '근로자 휴가 지원 사업'에 참여할 기업과 근로자를 모집한다고 26일 밝혔다.'근로자 휴가 지원 사업'은 근로자가 20만 원을 적립하면 근로자 소속 기업과 정부가 각각 10만 원을 추가로 적립해 총 40만 원을 국내 여행경비로 사용할 수 있도록 지원하는 사업이다.적립된 휴가비는 숙박, 교통, 국내 여행 기획상품, 관광지 입장권 등 국내 여행 관련 상품을 구매하는 데 활용할 수 있다. 참여대상은 중소기업과 중견기업, 소상공인, 비영리민간단체, 사회복지법인·시설 근로자다.참여 신청은 다음달 1일부터 근로자 휴가 지원 사업 누리집(vacation.visitkorea.or.kr)을 통해 기업 단위로 받으며 15만 명을 선착순으로 접수한다. 올해 7년째를 맞는 '근로자 휴가지원 사업'에는 지금까지 중소기업 50만 곳과 50만 명 이상의 근로자가 참여했다.매년 실시하는 실태조사에 따르면 참여자들의 만족도는 87.5%에 달하고, 정부지원금 10만 원 대비 약 8.8배의 여행경비를 지출할 정도로 내수 활성화에도 큰 도움을 주는 것으로 나타났다.정부는 올해 초에 '설 민생 안정대책'의 일환으로 당초 9만 명 규모의 사업을 최대 15만 명까지 확대 지원하기로 했다. 이번 지원 사업의 참여 신청 등 자세한 내용은 근로자 휴가 지원 사업 누리집과 전담지원센터(☏ 1670-1330)에서 확인할 수 있다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn",생활/문화,노컷뉴스
"'3시간만에 완판' 벤츠, 1억원대 E-클래스 한정판 계약 완료","메르세데스-벤츠코리아는 지난 25일 오전 출시한 ‘더 뉴E-클래스 프리미어 스페셜’ 214대가 3시간 30분 만에 모두 계약 완료됐다고 26일 밝혔다.더 뉴 E-클래스 프리미어 스페셜은 이번 더 뉴 E-클래스 출시를 기념해 모델명인 ‘W214’에 맞춰 온라인 세일즈 플랫폼인 메르세데스-벤츠 스토어에서 214대 한정 판매됐다. 한정판의 가격은 1억552만원이다.더 뉴 E-클래스 프리미어 스페셜 (사진=메르세데스-벤츠코리아)E 300 4MATIC AMG라인에 알파인 그레이 외장 컬러와 통카 브라운 인테리어 조합으로 현대적인 분위기가 강조됐다.디자인은 리어 액슬 스티어링, 에어매틱 서스펜션, 발광 라디에이터 그릴 및 블랙 컬러의 20인치 AMG 멀티 스포크 알로이 휠 등 더 뉴 E-클래스의 매력을 배가하는 옵션들이 추가돼, 더 뉴 E-클래스를 기다려온 국내 고객들의 눈길을 끌며 높은 호응을 얻었다.",생활/문화,지디넷코리아
르노코리아 “XM3 모로코 올해의 자동차 수상”,"르노코리아자동차의 XM3 TCe 260 인스파이어르노코리아자동차의 소형 SUV XM3(수출명 르노 아르카나)가 2024 모로코 올해의 자동차(Car Of The Year)를 수상했다.모로코 수입자동차협회(AIVAM)가 주관하는 모로코 올해의 자동차는 모로코를 대표하는 자동차 시상 행사로, 자동차 분야 저널리스트와 전문가로 구성된 심사위원이 예선과 결선을 거쳐 올해의 자동차를 심사한다.올해 총 14대 후보 자동차 중 심사를 거쳐 7대가 결선에 올랐고, 위원회 규정에 따라 디자인과 실내 구성 등의 편의성을 측정하는 정적 테스트와 주행성능과 동력성능의 우수성을 측정하는 동적 테스트를 진행, 르노 아르카나가 대상을 받았다.아딜 베나니 모로코 수입자동차협회 회장은 “르노 아르카나는 아름다운 디자인에 뛰어난 성능과 많은 편의장비를 지닌 자동차”라며 “모로코 올해의 자동차에 선정될 충분한 자격이 있다”고 밝혔다.모로코 올해의 자동차에 뽑힌 르노 아르카나는 직렬 4기통 1.3L 터보 엔진을 얹은 모델로, 국내에서는 XM3 TCe 260으로 팔리고 있다. 르노 그룹과 메르세데스-벤츠가 공동 개발한 터보 엔진으로 최고출력 152마력에 최대토크 26.0kg·m의 힘을 낸다. 엔진 내부를 스프레이 코팅해 피스톤 마찰을 줄이면서 높은 출력과 효율을 동시에 실현한 엔진이다.엔진은 독일 게트락이 제작한 7단 듀얼클러치 습식 변속기와 조합된다. 빠르고 매끄러운 변속으로 높은 출력을 손실 없이 바퀴에 고스란히 전달하는 장점을 지녔다. 더불어 이 변속기는 듀얼클러치의 흔한 단점인 떨림 현상을 최소화한 특징이 있다.르노코리아는 XM3 TCe 260을 포함해 총 3가지 파워트레인으로 XM3를 판매하고 있다. 4기통 1.6L 자연흡기 엔진을 얹은 1.6 GTe는 XM3 기본 모델로 가격대비 훌륭한 옵션과 편안한 주행감으로 꾸준히 판매되는 모델이다.",생활/문화,전자신문
“강원2024 경기 보고 강릉 로컬100 즐기세요”,"로컬100유인촌 문화체육관광부 장관이 '로컬100 보러 로컬로'(로컬로) 캠페인을 위해 26~27일 '2024 강원동계청소년올림픽'(강원2024)이 열리고 있는 강릉을 찾는다.26일 문체부에 따르면 유 장관은 이틀간 로컬로 캠페인 두 번째 편인 '로컬100, 강릉을 걷다'에 참가해 강릉 지역문화와 걷기 여행, 음식 등을 체험한다. 이 행사에는 진종오·이상화 강원2024 조직위원장, 홍보대사 클라씨, 로컬100 참여 신청자 등 50여명이 함께 한다.로컬100은 문체부가 지난해 10월 지역의 문화명소, 콘텐츠, 명인 등을 아울러 선정한 지역문화자원 100선이다. 문체부는 지난달 '로컬100 기차여행-밀양편'을 시작으로 로컬로 캠페인을 펼치며 내외국인의 지역 방문을 촉진하고 있다. 유 장관은 로컬100과 강원2024를 연계하고자 강릉을 두 번째 캠페인 지역으로 정했다.'로컬100, 강릉을 걷다'는 전국의 등산·숲길 체험 인구 약 3천만명이 지역에 더 오래 머무르도록 걷기와 로컬100 체험을 연계한 상품이다.유 장관은 로컬100에 선정된 강릉커피축제와 시나미 명주골목, 강릉단오제, 코리아둘레길의 바우길·해파랑길 등을 찾아 지역문화와 스포츠, 트레킹을 체험한다. 향후 지역문화진흥원은 카카오VX, 지자체와 함께 지역별 '로컬100, ○○(지역명)을 걷다' 상품을 출시해 내외국인 걷기 여행객에게 소개할 예정이다.유 장관은 “강릉은 강릉단오제로 신명 나는 곳이자 900여 개 카페, 2천여 명의 바리스타, 안목 커피거리, 커피공장 등 커피를 즐길 수 있는 곳”이라며 “또한 과거의 명주동과 현재의 강릉을 모두 천천히(강릉 방언으로 '시나미') 경험할 수 있는 시나미 명주골목도 있다”라고 소개했다.이어 “우리는 등산, 스포츠 경기관람, 여행 등 여러 이유로 지역을 방문한다”며 “로컬100과 연계해 문화로 지역에 가고, 머물고, 살고 싶게 만들겠다”고 말했다.",생활/문화,전자신문
"강원2024 경기 보고, 강릉 로컬100도 즐기고","유인촌 문화체육관광부 장관이 26일 2024 강원 동계청소년올림픽이 열리고 있는 강릉스피드스케이팅경기장을 방문해 생일을 맞은 자원봉사자들을 격려하고 있다.  유 장관은 27일까지 ‘로컬100, 강릉을 걷다’ 캠페인을 벌인다. 연합뉴스유인촌 문화체육관광부 장관이 26~27일 ‘2024 강원동계청소년올림픽’(강원2024)이 열리는 강릉을 찾는다. 진종오·이상화 강원2024 조직위원장, 홍보대사 클라씨, 로컬100 참여 신청자 등 50여명이 함께 한다.26일 문체부에 따르면, 유 장관이 이틀 동안 체험하는 ‘로컬100, 강릉을 걷다’는 ‘로컬100 보러 로컬로(이하 로컬로)’ 캠페인 두 번째 편이다. 로컬100은 문체부가 지난해 10월 지역 문화명소, 콘텐츠, 명인 등을 선정한 지역 문화자원 100선을 가리킨다. 전국 등산·숲길 체험 인구 약 3000만명이 지역에 더 오래 머무르도록 걷기와 로컬100 체험을 연계했다.유 장관은 로컬100에 선정된 강릉커피축제와 시나미 명주골목, 강릉단오제, 코리아둘레길의 바우길·해파랑길 등을 찾아 지역문화와 스포츠, 도보 여행을 체험한다. 향후 지역문화진흥원은 카카오VX, 지자체와 함께 지역별 ‘로컬100, ○○(지역명)을 걷다’ 상품을 출시해 내외국인 걷기 여행객에게 소개할 예정이다.유 장관은 캠페인 참여에 앞서 26일 강원2024 현장을 방문해 자원봉사자들에게 감사의 인사를 전했다.",생활/문화,서울신문
"르노코리아 ""XM3 모로코 올해의 자동차 수상""","모로코 수입자동차협회 주관 최고 권위 자동차 시상서 1위2023 자동차전문기자협회가 선정한 올해의 자동차 3관왕르노코리아자동차의 XM3 E-TECH 하이브리드. 사진제공=르노코리아[서울경제] 르노코리아자동차는 소형 SUV XM3(수출명 르노 아르카나)가 2024 모로코 올해의 자동차(Car Of The Year)를 수상했다고 26일 밝혔다.모로코 수입자동차협회(AIVAM)가 주관하는 모로코 올해의 자동차는 모로코를 대표하는 자동차 시상 행사로, 자동차 분야 저널리스트와 전문가로 구성된 심사위원이 예선과 결선을 거쳐 올해의 자동차를 심사한다.올해는 총 14대의 후보 자동차 중에서 심사를 거쳐 7대가 결선에 올랐고 위원회 규정에 따라 디자인과 실내 구성 등의 편의성을 측정하는 정적 테스트와 주행성능과 동력성능의 우수성을 측정하는 동적 테스트를 진행한 결과 르노 아르카나가 대상을 받았다.아딜 베나니(Adil Bennani) 모로코 수입자동차협회 회장은 “르노 아르카나는 아름다운 디자인에 뛰어난 성능과 많은 편의장비를 지닌 자동차”라며 “모로코 올해의 자동차에 선정될 충분한 자격이 있다”고 선정 이유를 설명했다.모로코 올해의 자동차에 뽑힌 르노 아르카나는 직렬 4기통 1.3L 터보 엔진을 얹은 모델로 국내에서는 XM3 TCe 260으로 팔리고 있다. 르노 그룹과 메르세데스 벤츠가 공동 개발한 터보 엔진으로 최고출력 152마력에 최대토크 26.0kgom의 힘을 낸다. 엔진 내부를 스프레이 코팅해 피스톤 마찰을 줄이면서 높은 출력과 효율을 동시에 실현한 엔진이다.이 엔진은 독일 게트락(GETRAG)이 제작한 7단 듀얼클러치 습식 변속기와 조합된다. 빠르고 매끄러운 변속으로 높은 출력을 손실 없이 바퀴에 고스란히 전달하는 장점을 지녔다. 더불어 이 변속기는 듀얼클러치의 흔한 단점인 떨림 현상을 최소화한 특징이 있다.르노코리아는 XM3 TCe 260을 포함해 총 세 가지 파워트레인으로 XM3를 판매하고 있다. 4기통 1.6L 자연흡기 엔진을 얹은 1.6 GTe는 XM3 기본 모델로 가격대비 훌륭한 옵션과 편안한 주행감으로 꾸준히 판매되는 모델이다. 한편 XM3는 2023 자동차전문기자협회가 선정하는 ‘올해의 하이브리드 SUV’를 수상했고 감각적인 디자인과 넓은 실내, 다양한 편의 및 안전장비로 ‘올해의 디자인’과 ‘올해의 소형 SUV’을 수상하며 3관왕을 차지한 바 있다. XM3는 지난해 같은 기간에 비해 1월24일 기준으로 계약률이 105% 상승했다.",생활/문화,서울경제
"""40m 눈 조각, 추워서 더 재미""…내일 태백산 눈 축제 개막","2월4일까지 태백산국립공원·황지연못·장성중앙시장 일원서전국 각지의 출향 단체도 방문…인파 대비 주정차 단속 완화태백산 눈축제 개막을 하루 앞둔 25일 강원 태백시 태백산국립공원에 눈조각이 준비 돼 있다. 제31회 태백산 눈축제는 오는 26일부터 2월 4일까지 태백산국립공원 일원에서 펼쳐진다. (태백시 제공) 2024.1.25/뉴스1(태백=뉴스1) 신관호 기자 = “추워서 더 재미난 곳, 태백산 눈 축제에 여러분을 초대합니다.”제31회 태백산 눈 축제가 오는 26일부터 2월 4일까지 강원 태백산국립공원 일원과 태백시 황지연못, 장성중앙시장 일원에서 다양한 프로그램과 함께 펼쳐진다.이에 따라 태백시는 현재 축제현장에서 관광객을 맞이하기 위한 준비 작업을 진행 중이다. 눈 조각을 다듬는 작업부터 관광객들이 다양하게 즐길 수 있는 이벤트를 준비하고 있다.태백시에 따르면 이번 축제는 ‘NOW OR NEVER-지금, 여기, 태백’이라는 주제로 열린다.태백은 한강과 낙동강의 발원지가 있는 도시다. 또 고원지대의 아름다움을 장점으로 내세우고 있다. 시는 이런 태백의 이점을 소개하면서 다양하게 준비한 프로그램으로 눈 축제를 성황리에 치르겠다는 계획이다.이번 축제에선 길이 40m의 초대형 눈 조각을 전시한다. 또 축제 개막 전인 지난 20일부터 개막 당일까지 전국대학생 눈 조각 경연대회도 열고 있다.이외에도 △눈꽃등반대회 △대형 눈 미끄럼틀 △캐리와 친구들 키즈파크 △미니 눈사람 만들기 △추억의 연탈불 먹거리 △도전! 미니 동계스포츠 등 다양한 내용으로 축제를 마련하고 있다.태백산 눈축제 개막을 하루 앞둔 25일 강원 태백시 태백산국립공원에서 행사 관계자들이 눈조각을 다듬고 있다. 제31회 태백산 눈축제는 오는 26일부터 2월 4일까지 태백산국립공원 일원에서 펼쳐진다. (태백시 제공) 2024.1.25/뉴스1축제 속의 스포츠대회도 마련했다. 오는 26일부터 28일까지 3일간 태백볼링장에서 제2회 태백산눈축제배 클럽대항 볼링대회도 연다. 강원도 내 볼링협회에 등록돼 있는 클럽과 동호인 96팀에서 300명이 참가한다.이뿐만이 아니다. 태백시는 출향단체도 이번 축제에 초대했다. 축제 이튿날인 27일부터 전국 각지의 7개 출향단체에서 370명이 축제장을 찾을 예정이다.또 시는 인파가 몰릴 것으로 예상하면서 주정차 단속을 완화키로 했다. 눈 축제 기간 단속 유예구간 11곳을 마련한다. 그중 전통시장 인근은 5곳으로 △농협삼거리 △시장실비 △황지교 △중앙로사거리 △장성시장 삼거리다. 전통시장 이외 6곳은 △태백역사거리 △옛 국민은행사거리 △옛 고려의원 사거리 △태백역 △태백경찰서 △상장동 철길건널목이다. 이곳들엔 기존 단속 시간이 20분에서 1시간으로 일시 완화된다. 축제 기간 현장 상황에 따라 계도 위주의 교통지도를 실시할 예정이다.다만 시는 6대 불법주정차 금지구역(소화전 반경 5m 이내, 교차로모퉁이 5m 이내, 버스정류소 10m 이내, 횡단보도 구역, 어린이보호구역, 인도)의 경우 기존과 동일하게 단속을 펼칠 방침이다. 이상호 태백시장은 이번 축제에 대해 “태백산 눈축제는 대한민국 대표 겨울도시인 태백의 매력을 마음껏 느낄 수 있도록 다양한 테마와 재미로 구성했다”면서 “태백에서 오랫동안 기억에 남을 아름다운 추억을 만들어가시길 바란다”고 소개했다.",생활/문화,뉴스1
“20만원 받아 여행 가자”…문체부 ‘근로자 휴가 지원사업’ 모집,"2월1일부터 15만명 한도[서울경제] 문화체육관광부는 한국관광공사와 함께 근로자들의 국내 여행경비를 지원하기 위해 오는 2월 1일부터 ‘근로자 휴가 지원 사업’에 참여할 기업과 근로자를 모집한다고 26일 밝혔다. 모집은 선착순이다. 직장 내 자유로운 휴가 문화를 조성하고 근로자들의 국내 여행을 장려하기 위한 ‘근로자 휴가 지원 사업’은 근로자가 20만 원을 적립하면 근로자 소속 기업과 정부가 각각 10만 원을 추가로 적립해 총 40만 원을 국내 여행경비로 사용할 수 있도록 지원하는 사업이다. 참여 근로자 전용 누리집 ‘휴가샵’과 전용 모바일 응용프로그램에서 자유롭게 숙박, 교통, 국내 여행 기획상품, 관광지 입장권 등 국내 여행 관련 상품을 구매하는 데 활용할 수 있다.사업 참여대상은 중소기업과 중견기업, 소상공인, 비영리민간단체, 사회복지법인·시설 근로자이다. 참여 신청은 2월 1일부터 근로자 휴가 지원 사업 누리집을 통해 기업 단위로 받으며 총 15만 명을 목표로 지원금 소진 시까지 접수한다.문체부에 따르면 2018년부터 시행한 이 사업에는 지난 6년간 약 5만 개 중소기업, 50만 명 이상의 근로자가 참여했다. 매년 실시하는 실태조사에 따르면 참여자들의 만족도는 87.5%이며, 정부지원금 10만 원 대비 약 8.8배의 여행경비를 지출할 정도로 내수 활성화에도 큰 도움을 주는 것으로 나타났다. 정부는 이러한 파급효과를 고려해 지난 1월 초에 ‘설 민생 안정대책’의 일환으로 당초 9만 명 규모의 사업을 최대 15만 명까지 확대 지원하기로 발표한 바 있다.올해는 사업 7년 차를 맞이해 민간기업의 참여 비중을 늘리고, 공공기관, 대기업 등의 협업을 더욱 확대한다. 이를 위해 누적 참여 5년 차 중견기업 대상 기업분담금을 기존 10만 원에서 15만 원으로 상향 조정하고, 동반성장 지원제도 참여를 독려한다. 동반성장 지원제도는 공공기관, 대기업 등이 중소기업 근로자의 적립금을 대납하는 제도로서 기업과 근로자 간 대표적인 상생협력 모델이다. 지난해 중소벤처기업진흥공단, 건설근로자공제회, 기업은행 등 공공기관의 적극적 참여로 수혜 인원이 최초로 1만 명을 돌파했다. 올해도 민간 부분 역할 강화를 위해 대기업의 참여를 더욱 독려할 예정이다.사업에 참여하는 기업에도 다양한 혜택이 주어진다. 참여 기업에는 참여증서 발급과 함께 여가친화인증(문체부), 가족친화인증(여가부), 근무혁신 인센티브제(고용부) 등 각종 정부 인증 신청 시 가점을 부여하거나 실적으로 인정한다. 추후 우수 참여기업으로 선정될 경우에는 정부포상을 수여하고 우수사례집에 수록해 기업을 홍보할 수 있는 기회도 제공한다.문체부 측은 “지난해는 모집 후 한 달도 안 되어 신청자가 10만 명을 훌쩍 넘을 정도로 호응이 높았다. 올해도 여러 지자체와 함께 더욱 풍성하고 알뜰한 지역관광 상품을 준비할 예정이니 많은 기업들의 적극적인 참여를 기대한다”라고 전했다.",생활/문화,서울경제
"“베스트셀러 답네” 벤츠 신형 E클래스 한정판, 3시간 반만에 완판","214대 온라인 판매…3시간 반만에 계약완료[이데일리 이다원 기자] 메르세데스-벤츠 코리아가 한국 시장에서 신형 E-클래스 출시를 기념해 선보인 ‘한정판’이 세 시간 반만에 ‘완판’됐다고 26일 밝혔다.더 뉴 E-클래스 프리미어 스페셜. (사진=메르세데스-벤츠 코리아)메르세데스-벤츠 코리아는 전날 오전 온라인 판매 플랫폼 ‘메르세데스-벤츠 스토어’를 통해 11세대 완전변경 벤츠 E-클래스 프리미어 스페셜 모델을 214대 한정 판매했다.모델명인 W214에 맞춘 것으로, E 300 4MATIC AMG라인에 알파인 그레이 외장 컬러와 통카 브라운 인테리어 조합을 갖춘 점이 특징이다.이 외에도 리어 액슬 스티어링, 에어매틱 서스펜션, 발광 라디에이터 그릴 및 블랙 컬러의 20인치 AMG 멀티 스포크 알로이 휠 등 다양한 옵션이 추가됐다.해당 모델은 온라인을 통해 단 세 시간 30분만에 모두 계약 완료됐다.메르세데스-벤츠 코리아는 지난 19일 한국 시장에 11세대 완전변경 더 뉴 메르세데스-벤츠 E-클래스 모델을 출시했다.벤츠 E-클래스는 국내 수입차 시장의 최고 인기 모델로, 8년 연속 국내 수입차 베스트셀링 모델 1위에 오른 바 있다.더 뉴 E-클래스 프리미어 스페셜. (사진=메르세데스-벤츠 코리아)",생활/문화,이데일리
"르노코리아 XM3, 모로코 '올해의 자동차' 수상","XM3 TCe 260[르노코리아 제공. 재판매 및 DB 금지](서울=연합뉴스) 이승연 기자 = 르노코리아자동차는 소형 스포츠유틸리티차(SUV) XM3(수출명 르노 아르카나)가 모로코의 '2024 올해의 자동차'를 수상했다고 26일 밝혔다.    모로코 수입자동차협회가 주관하는 모로코 올해의 자동차는 자동차 분야 저널리스트와 전문가로 구성된 심사위원단이 차량의 디자인, 실내 편의성, 주행 성능, 동력 성능 등을 평가해 선정한다.     올해는 총 14대의 후보 차량 중 7대가 결선에 올랐고, 르노 아르카나가 가장 우수한 평가를 받았다.    아딜 베나니 모로코 수입자동차협회장은 ""르노 아르카나는 아름다운 디자인에 뛰어난 성능과 많은 편의 장비를 지닌 자동차""라고 선정 이유를 밝혔다.    르노 아르카나는 국내에서 XM3 TCe 260으로 판매되고 있다. 직렬 4기통 1.3L 터보 엔진을 탑재한 모델로, 엔진 내부를 코팅해 피스톤 마찰을 줄이면서 높은 출력과 효율을 발휘하는 것이 특징이다.    winkite@yna.co.kr",생활/문화,연합뉴스
“강원2024 경기 보고 강릉 로컬100 즐기세요”,"로컬100유인촌 문화체육관광부 장관이 '로컬100 보러 로컬로'(로컬로) 캠페인을 위해 26~27일 '2024 강원동계청소년올림픽'(강원2024)이 열리고 있는 강릉을 찾는다.26일 문체부에 따르면 유 장관은 이틀간 로컬로 캠페인 두 번째 편인 '로컬100, 강릉을 걷다'에 참가해 강릉 지역문화와 걷기 여행, 음식 등을 체험한다. 이 행사에는 진종오·이상화 강원2024 조직위원장, 홍보대사 클라씨, 로컬100 참여 신청자 등 50여명이 함께 한다.로컬100은 문체부가 지난해 10월 지역의 문화명소, 콘텐츠, 명인 등을 아울러 선정한 지역문화자원 100선이다. 문체부는 지난달 '로컬100 기차여행-밀양편'을 시작으로 로컬로 캠페인을 펼치며 내외국인의 지역 방문을 촉진하고 있다. 유 장관은 로컬100과 강원2024를 연계하고자 강릉을 두 번째 캠페인 지역으로 정했다.'로컬100, 강릉을 걷다'는 전국의 등산·숲길 체험 인구 약 3천만명이 지역에 더 오래 머무르도록 걷기와 로컬100 체험을 연계한 상품이다.유 장관은 로컬100에 선정된 강릉커피축제와 시나미 명주골목, 강릉단오제, 코리아둘레길의 바우길·해파랑길 등을 찾아 지역문화와 스포츠, 트레킹을 체험한다. 향후 지역문화진흥원은 카카오VX, 지자체와 함께 지역별 '로컬100, ○○(지역명)을 걷다' 상품을 출시해 내외국인 걷기 여행객에게 소개할 예정이다.유 장관은 “강릉은 강릉단오제로 신명 나는 곳이자 900여 개 카페, 2천여 명의 바리스타, 안목 커피거리, 커피공장 등 커피를 즐길 수 있는 곳”이라며 “또한 과거의 명주동과 현재의 강릉을 모두 천천히(강릉 방언으로 '시나미') 경험할 수 있는 시나미 명주골목도 있다”라고 소개했다.이어 “우리는 등산, 스포츠 경기관람, 여행 등 여러 이유로 지역을 방문한다”며 “로컬100과 연계해 문화로 지역에 가고, 머물고, 살고 싶게 만들겠다”고 말했다.",생활/문화,전자신문
"'3시간만에 완판' 벤츠, 1억원대 E-클래스 한정판 계약 완료","메르세데스-벤츠코리아는 지난 25일 오전 출시한 ‘더 뉴E-클래스 프리미어 스페셜’ 214대가 3시간 30분 만에 모두 계약 완료됐다고 26일 밝혔다.더 뉴 E-클래스 프리미어 스페셜은 이번 더 뉴 E-클래스 출시를 기념해 모델명인 ‘W214’에 맞춰 온라인 세일즈 플랫폼인 메르세데스-벤츠 스토어에서 214대 한정 판매됐다. 한정판의 가격은 1억552만원이다.더 뉴 E-클래스 프리미어 스페셜 (사진=메르세데스-벤츠코리아)E 300 4MATIC AMG라인에 알파인 그레이 외장 컬러와 통카 브라운 인테리어 조합으로 현대적인 분위기가 강조됐다.디자인은 리어 액슬 스티어링, 에어매틱 서스펜션, 발광 라디에이터 그릴 및 블랙 컬러의 20인치 AMG 멀티 스포크 알로이 휠 등 더 뉴 E-클래스의 매력을 배가하는 옵션들이 추가돼, 더 뉴 E-클래스를 기다려온 국내 고객들의 눈길을 끌며 높은 호응을 얻었다.",생활/문화,지디넷코리아
